"gas_day","region_code","gas_cons_mcm","rec_added"
2023-08-18,AT,9.55,2023-08-29 18:11:41.560 +0300
2023-08-17,FR,44.46,2023-11-26 18:10:25.082 +0300
2023-08-17,CZ,10.5495238,2023-10-20 03:00:59.000 +0300
2023-08-17,AT,9.50,2023-08-28 18:11:38.722 +0300
2023-08-16,FR,45.70,2023-11-25 18:10:24.963 +0300
2023-08-16,AT,11.98,2023-08-27 18:11:26.577 +0300
2023-08-16,CZ,12.4047619,2023-08-16 22:18:44.000 +0300
2023-08-15,FR,38.83,2023-11-24 18:10:46.029 +0300
2023-08-15,AT,10.49,2023-08-26 18:11:24.570 +0300
2023-08-15,CZ,12.0880953,2023-08-16 20:18:07.000 +0300
2023-08-14,FR,38.51,2023-11-23 18:10:17.733 +0300
2023-08-14,AT,10.32,2023-08-25 18:11:34.585 +0300
2023-08-14,CZ,3.8223809,2023-08-14 22:18:31.000 +0300
2023-08-13,FR,33.35,2023-11-22 18:10:32.722 +0300
2023-08-13,AT,11.55,2023-08-24 18:11:39.624 +0300
2023-08-13,CZ,10.9247619,2023-08-13 22:19:04.000 +0300
2023-08-12,FR,34.90,2023-11-21 18:10:20.383 +0300
2023-08-12,AT,9.00,2023-08-23 18:11:38.866 +0300
2023-08-12,CZ,16.0404762,2023-08-12 22:18:33.000 +0300
2023-08-11,FR,42.68,2023-11-20 18:10:40.177 +0300
2023-08-11,CZ,7.0114285,2023-09-12 02:58:16.000 +0300
2023-08-11,AT,7.80,2023-08-22 18:11:25.087 +0300
2023-08-10,FR,44.62,2023-11-19 18:10:17.430 +0300
2023-08-10,AT,13.19,2023-08-21 18:11:23.587 +0300
2023-08-10,CZ,10.3314286,2023-08-11 20:18:17.000 +0300
2023-08-09,FR,47.43,2023-11-18 18:10:26.727 +0300
2023-08-09,CZ,8.0823809,2023-10-20 03:00:59.000 +0300
2023-08-09,AT,11.85,2023-08-20 18:11:27.789 +0300
2023-08-08,FR,42.43,2023-11-17 18:10:22.963 +0300
2023-08-08,AT,11.24,2023-08-19 18:11:25.864 +0300
2023-08-08,CZ,13.5485714,2023-08-08 22:18:52.000 +0300
2023-08-07,FR,40.57,2023-11-16 18:30:03.864 +0300
2023-08-07,AT,10.69,2023-08-18 18:11:23.908 +0300
2023-08-07,CZ,9.0247619,2023-08-08 20:18:42.000 +0300
2023-08-06,FR,34.39,2023-11-15 18:10:23.302 +0300
2023-08-06,CZ,8.2352381,2023-10-20 03:00:59.000 +0300
2023-08-06,AT,10.66,2023-08-17 18:11:15.740 +0300
2023-08-05,FR,36.48,2023-11-14 18:10:25.199 +0300
2023-08-05,CZ,7.3404762,2023-10-20 03:00:59.000 +0300
2023-08-05,AT,9.93,2023-08-16 18:11:24.104 +0300
2023-08-04,FR,48.09,2023-11-13 18:10:17.845 +0300
2023-08-04,AT,5.93,2023-08-15 18:11:26.438 +0300
2023-08-04,CZ,10.2400000,2023-08-04 22:18:53.000 +0300
2023-08-03,FR,44.09,2023-11-12 18:10:18.334 +0300
2023-08-03,CZ,7.3133333,2023-10-20 03:00:59.000 +0300
2023-08-03,AT,5.19,2023-08-14 18:11:18.754 +0300
2023-08-02,FR,40.27,2023-11-11 18:10:18.749 +0300
2023-08-02,AT,8.09,2023-08-13 18:11:22.025 +0300
2023-08-02,CZ,7.2257143,2023-08-03 20:18:13.000 +0300
2023-08-01,FR,42.69,2023-11-10 18:10:17.640 +0300
2023-08-01,AT,9.66,2023-08-12 18:11:28.818 +0300
2023-08-01,CZ,6.8371428,2023-08-02 20:18:11.000 +0300
2023-07-31,FR,42.26,2023-11-09 18:10:15.903 +0300
2023-07-31,AT,9.07,2023-08-11 18:11:21.049 +0300
2023-07-31,CZ,12.6847619,2023-08-01 20:18:20.000 +0300
2023-07-30,FR,33.44,2023-11-08 18:10:14.796 +0300
2023-07-30,CZ,7.9580952,2023-09-12 02:58:16.000 +0300
2023-07-30,AT,11.10,2023-08-10 18:11:24.389 +0300
2023-07-29,FR,37.50,2023-11-07 18:10:25.646 +0300
2023-07-29,AT,10.60,2023-08-09 18:11:18.885 +0300
2023-07-29,CZ,13.7900000,2023-07-29 22:19:00.000 +0300
2023-07-28,FR,49.63,2023-11-03 18:10:15.245 +0300
2023-07-28,CZ,8.6804762,2023-10-20 03:00:59.000 +0300
2023-07-28,AT,8.88,2023-08-08 18:11:24.159 +0300
2023-07-27,FR,51.06,2023-11-03 18:10:15.245 +0300
2023-07-27,CZ,9.3733333,2023-10-20 03:00:59.000 +0300
2023-07-27,AT,9.39,2023-08-07 18:11:26.016 +0300
2023-07-26,FR,54.77,2023-11-03 18:10:15.245 +0300
2023-07-26,AT,11.51,2023-08-06 18:11:43.450 +0300
2023-07-26,CZ,8.1104762,2023-07-27 20:18:17.000 +0300
2023-07-25,FR,55.66,2023-11-03 18:10:15.245 +0300
2023-07-25,AT,11.85,2023-08-05 18:11:36.098 +0300
2023-07-25,CZ,11.1533333,2023-07-26 20:18:10.000 +0300
2023-07-24,FR,50.65,2023-11-02 18:10:20.377 +0300
2023-07-24,CZ,8.8004762,2023-09-12 02:58:16.000 +0300
2023-07-24,AT,4.55,2023-08-04 18:11:29.679 +0300
2023-07-23,FR,36.48,2023-11-01 18:10:18.780 +0300
2023-07-23,CZ,7.2785714,2023-10-20 03:00:59.000 +0300
2023-07-23,AT,8.76,2023-08-03 18:11:23.451 +0300
2023-07-22,FR,38.40,2023-10-31 18:10:19.412 +0300
2023-07-22,AT,9.67,2023-08-02 18:11:27.859 +0300
2023-07-22,CZ,6.3619047,2023-07-23 20:18:22.000 +0300
2023-07-21,FR,55.70,2023-10-30 18:10:20.925 +0300
2023-07-21,AT,9.47,2023-08-01 18:11:19.385 +0300
2023-07-21,CZ,13.9500000,2023-07-21 22:18:21.000 +0300
2023-07-20,FR,61.65,2023-10-29 18:10:12.939 +0300
2023-07-20,CZ,10.4128572,2023-10-20 03:00:59.000 +0300
2023-07-20,AT,8.43,2023-07-31 18:11:16.123 +0300
2023-07-19,FR,60.39,2023-10-28 18:10:18.305 +0300
2023-07-19,AT,10.60,2023-07-30 18:11:25.394 +0300
2023-07-19,CZ,11.6719048,2023-07-20 20:18:46.000 +0300
2023-07-18,FR,62.70,2023-10-27 18:10:18.921 +0300
2023-07-18,AT,10.74,2023-07-29 18:11:29.566 +0300
2023-07-18,CZ,10.7266666,2023-07-19 20:18:09.000 +0300
2023-07-17,FR,56.17,2023-10-26 18:10:19.924 +0300
2023-07-17,CZ,11.2161905,2023-10-20 03:00:59.000 +0300
2023-07-17,AT,11.14,2023-07-28 18:11:26.499 +0300
2023-07-16,FR,39.99,2023-10-25 18:10:16.758 +0300
2023-07-16,AT,8.70,2023-07-27 18:11:33.244 +0300
2023-07-16,CZ,13.3247619,2023-07-16 22:18:32.000 +0300
2023-07-15,FR,35.23,2023-10-24 18:10:44.217 +0300
2023-07-15,CZ,6.4147619,2023-10-20 03:00:59.000 +0300
2023-07-15,AT,7.69,2023-07-26 18:11:23.715 +0300
2023-07-14,FR,42.88,2023-10-23 18:10:15.873 +0300
2023-07-14,AT,8.47,2023-07-25 18:11:23.560 +0300
2023-07-14,CZ,7.775238,2023-07-15 20:18:29.000 +0300
2023-07-13,FR,60.79,2023-10-22 18:10:46.302 +0300
2023-07-13,AT,3.25,2023-07-24 18:11:32.020 +0300
2023-07-13,CZ,8.8728571,2023-07-14 20:18:28.000 +0300
2023-07-12,FR,62.20,2023-10-21 18:10:15.154 +0300
2023-07-12,CZ,9.5238095,2023-10-20 03:00:59.000 +0300
2023-07-12,AT,8.28,2023-07-23 18:11:32.226 +0300
2023-07-11,FR,60.24,2023-10-20 18:10:17.018 +0300
2023-07-11,AT,9.26,2023-07-22 18:11:27.882 +0300
2023-07-11,CZ,9.2390476,2023-07-11 22:19:09.000 +0300
2023-07-10,FR,61.27,2023-10-19 18:10:33.292 +0300
2023-07-10,AT,6.67,2023-07-21 18:11:30.701 +0300
2023-07-10,CZ,5.3333333,2023-07-11 20:18:21.000 +0300
2023-07-09,FR,44.04,2023-10-18 18:10:20.991 +0300
2023-07-09,AT,10.66,2023-07-20 18:11:26.670 +0300
2023-07-09,CZ,6.8942857,2023-07-11 06:26:59.000 +0300
2023-07-08,FR,42.00,2023-10-17 18:10:18.449 +0300
2023-07-08,AT,7.19,2023-07-19 18:11:20.771 +0300
2023-07-08,CZ,13.4447619,2023-07-08 22:18:11.000 +0300
2023-07-07,FR,51.96,2023-10-16 18:10:15.993 +0300
2023-07-07,AT,8.30,2023-07-18 18:11:30.179 +0300
2023-07-07,CZ,11.6138095,2023-07-07 22:18:09.000 +0300
2023-07-06,FR,60.26,2023-10-13 18:10:16.956 +0300
2023-07-06,AT,6.93,2023-07-17 18:11:28.491 +0300
2023-07-06,CZ,5.8833334,2023-07-07 20:18:19.000 +0300
2023-07-05,FR,54.72,2023-10-13 18:10:16.956 +0300
2023-07-05,AT,8.27,2023-07-16 18:11:33.214 +0300
2023-07-05,CZ,5.2595238,2023-07-06 20:19:24.000 +0300
2023-07-04,CZ,5.7047619,2023-10-20 03:00:59.000 +0300
2023-07-04,FR,56.31,2023-10-13 18:10:16.956 +0300
2023-07-04,AT,7.67,2023-07-15 18:11:22.480 +0300
2023-07-03,FR,50.18,2023-10-12 18:10:23.741 +0300
2023-07-03,AT,12.50,2023-07-14 18:11:23.126 +0300
2023-07-03,CZ,2.7523810,2023-07-03 22:18:33.000 +0300
2023-07-02,FR,37.11,2023-10-11 18:10:16.331 +0300
2023-07-02,AT,13.47,2023-07-13 18:11:19.354 +0300
2023-07-02,CZ,7.6828572,2023-07-03 20:18:47.000 +0300
2023-07-01,FR,37.91,2023-10-10 18:10:20.928 +0300
2023-07-01,AT,14.76,2023-07-12 18:11:18.716 +0300
2023-07-01,CZ,4.1580952,2023-07-02 20:18:28.000 +0300
2023-06-30,FR,54.97,2023-10-08 18:10:21.228 +0300
2023-06-30,CZ,-7.7214286,2023-09-12 02:58:16.000 +0300
2023-06-30,AT,12.93,2023-07-11 18:11:26.927 +0300
2023-06-29,FR,61.87,2023-10-08 18:10:21.228 +0300
2023-06-29,AT,12.59,2023-07-10 18:11:25.130 +0300
2023-06-29,CZ,-4.0895238,2023-06-29 22:18:21.000 +0300
2023-06-28,FR,61.04,2023-10-07 18:10:18.349 +0300
2023-06-28,AT,13.14,2023-07-09 18:11:22.114 +0300
2023-06-28,CZ,-5.6180952,2023-06-28 22:18:41.000 +0300
2023-06-27,CZ,-4.1295238,2023-10-20 03:00:59.000 +0300
2023-06-27,FR,56.46,2023-10-06 18:10:14.811 +0300
2023-06-27,AT,13.14,2023-07-08 18:11:32.184 +0300
2023-06-26,FR,53.45,2023-10-05 18:10:14.656 +0300
2023-06-26,CZ,-1.7571429,2023-09-12 02:58:16.000 +0300
2023-06-26,AT,9.94,2023-07-07 18:11:27.658 +0300
2023-06-25,CZ,-5.6595238,2023-10-20 03:00:59.000 +0300
2023-06-25,FR,39.10,2023-10-04 18:10:18.035 +0300
2023-06-25,AT,11.37,2023-07-06 18:11:34.546 +0300
2023-06-24,FR,41.51,2023-10-03 18:10:17.869 +0300
2023-06-24,AT,10.33,2023-07-05 18:11:33.497 +0300
2023-06-24,CZ,1.9466667,2023-06-24 22:20:28.000 +0300
2023-06-23,FR,54.81,2023-10-02 18:10:19.370 +0300
2023-06-23,AT,19.26,2023-07-04 18:11:36.362 +0300
2023-06-23,CZ,5.2076190,2023-06-23 22:22:27.000 +0300
2023-06-22,FR,57.23,2023-09-30 18:10:17.275 +0300
2023-06-22,AT,14.82,2023-07-03 18:11:37.908 +0300
2023-06-22,CZ,0.8909524,2023-06-22 22:21:12.000 +0300
2023-06-21,FR,57.16,2023-09-30 18:10:17.275 +0300
2023-06-21,AT,20.18,2023-07-02 18:11:37.393 +0300
2023-06-21,CZ,0.1980952,2023-06-21 22:20:29.000 +0300
2023-06-20,CZ,-4.3590476,2023-10-20 03:00:59.000 +0300
2023-06-20,FR,57.80,2023-09-29 18:10:15.403 +0300
2023-06-20,AT,7.15,2023-07-01 18:11:35.654 +0300
2023-06-19,FR,55.91,2023-09-28 18:10:20.261 +0300
2023-06-19,AT,16.35,2023-06-30 18:11:23.323 +0300
2023-06-19,CZ,-3.5938095,2023-06-20 20:20:16.000 +0300
2023-06-18,CZ,-7.2142857,2023-10-20 03:00:59.000 +0300
2023-06-18,FR,44.03,2023-09-27 18:10:19.484 +0300
2023-06-18,AT,11.65,2023-06-29 18:11:20.046 +0300
2023-06-17,FR,45.78,2023-09-26 18:10:13.835 +0300
2023-06-17,AT,11.15,2023-06-28 18:11:31.836 +0300
2023-06-17,CZ,-5.4995238,2023-06-19 04:20:38.000 +0300
2023-06-16,FR,55.68,2023-09-25 18:10:30.578 +0300
2023-06-16,AT,15.57,2023-06-27 18:11:22.138 +0300
2023-06-16,CZ,-3.2423810,2023-06-17 20:20:28.000 +0300
2023-06-15,FR,59.20,2023-09-24 18:10:14.931 +0300
2023-06-15,AT,13.64,2023-06-26 18:11:32.112 +0300
2023-06-15,CZ,-0.6438095,2023-06-16 20:20:50.000 +0300
2023-06-14,FR,59.25,2023-09-23 18:10:18.204 +0300
2023-06-14,AT,14.19,2023-06-25 18:10:08.357 +0300
2023-06-14,CZ,-5.5538095,2023-06-15 22:20:44.000 +0300
2023-06-13,FR,56.31,2023-09-22 18:10:14.898 +0300
2023-06-13,AT,14.19,2023-06-24 18:10:10.338 +0300
2023-06-13,CZ,-6.8957143,2023-06-14 20:20:41.000 +0300
2023-06-12,CZ,-5.4957143,2023-10-20 03:00:59.000 +0300
2023-06-12,FR,55.00,2023-09-21 18:10:16.006 +0300
2023-06-12,AT,14.31,2023-06-23 18:10:08.102 +0300
2023-06-11,FR,41.90,2023-09-20 18:10:19.344 +0300
2023-06-11,AT,15.33,2023-06-22 18:10:07.545 +0300
2023-06-11,CZ,-10.2633334,2023-06-12 20:20:54.000 +0300
2023-06-10,FR,40.10,2023-09-19 18:10:18.260 +0300
2023-06-10,AT,13.08,2023-06-21 18:10:07.665 +0300
2023-06-10,CZ,0.1128571,2023-06-10 22:20:34.000 +0300
2023-06-09,CZ,-8.6885714,2023-10-20 03:00:59.000 +0300
2023-06-09,FR,53.39,2023-09-18 18:10:20.121 +0300
2023-06-09,AT,15.52,2023-06-20 18:10:08.059 +0300
2023-06-08,CZ,-5.8447619,2023-10-20 03:00:59.000 +0300
2023-06-08,FR,55.70,2023-09-17 18:10:14.602 +0300
2023-06-08,AT,15.15,2023-06-18 18:10:45.786 +0300
2023-06-07,FR,60.14,2023-09-16 18:10:17.346 +0300
2023-06-07,CZ,-4.8576191,2023-09-12 02:58:16.000 +0300
2023-06-07,AT,14.37,2023-06-18 18:10:08.400 +0300
2023-06-06,FR,61.00,2023-09-15 18:15:57.581 +0300
2023-06-06,AT,18.61,2023-06-17 18:10:08.257 +0300
2023-06-06,CZ,0.0309524,2023-06-06 22:20:30.000 +0300
2023-06-05,FR,59.59,2023-09-14 18:16:03.646 +0300
2023-06-05,AT,13.70,2023-06-16 18:10:08.702 +0300
2023-06-05,CZ,-0.2857143,2023-06-05 22:20:36.000 +0300
2023-06-04,CZ,-8.2685714,2023-10-20 03:00:59.000 +0300
2023-06-04,FR,45.43,2023-09-13 18:15:43.810 +0300
2023-06-04,AT,15.53,2023-06-15 18:10:08.125 +0300
2023-06-03,FR,44.30,2023-09-12 18:16:46.132 +0300
2023-06-03,AT,15.94,2023-06-14 18:10:07.983 +0300
2023-06-03,CZ,-0.6604762,2023-06-03 22:18:19.000 +0300
2023-06-02,FR,57.23,2023-09-11 18:15:58.733 +0300
2023-06-02,AT,20.68,2023-06-13 18:10:09.252 +0300
2023-06-02,CZ,-1.5900000,2023-06-02 22:18:54.000 +0300
2023-06-01,CZ,-8.5242857,2023-10-20 03:00:59.000 +0300
2023-06-01,FR,56.15,2023-09-10 18:16:40.118 +0300
2023-06-01,AT,19.01,2023-06-12 18:10:09.586 +0300
2023-05-31,FR,56.22,2023-09-09 18:16:11.260 +0300
2023-05-31,AT,14.19,2023-06-11 18:10:08.275 +0300
2023-05-31,CZ,-11.2604762,2023-06-01 20:18:40.000 +0300
2023-05-30,CZ,-9.554762,2023-10-20 03:00:59.000 +0300
2023-05-30,FR,53.54,2023-09-08 18:16:05.028 +0300
2023-05-30,AT,14.48,2023-06-10 18:10:07.909 +0300
2023-05-29,CZ,-10.0461904,2023-10-20 03:00:59.000 +0300
2023-05-29,FR,43.88,2023-09-07 18:16:24.908 +0300
2023-05-29,AT,11.36,2023-06-09 18:10:08.628 +0300
2023-05-28,CZ,-10.5309524,2023-10-20 03:00:59.000 +0300
2023-05-28,FR,40.70,2023-09-06 18:16:30.914 +0300
2023-05-28,AT,11.25,2023-06-08 18:10:09.050 +0300
2023-05-27,FR,45.78,2023-09-05 18:15:36.826 +0300
2023-05-27,AT,12.19,2023-06-07 18:10:09.488 +0300
2023-05-27,CZ,-11.1185714,2023-05-28 20:18:24.000 +0300
2023-05-26,CZ,-11.0371429,2023-10-20 03:00:59.000 +0300
2023-05-26,FR,55.49,2023-09-04 18:16:12.910 +0300
2023-05-26,AT,16.18,2023-06-06 18:10:08.036 +0300
2023-05-25,FR,60.14,2023-09-03 18:16:17.219 +0300
2023-05-25,AT,13.45,2023-06-05 18:10:09.895 +0300
2023-05-25,CZ,-5.9923809,2023-05-25 22:18:45.000 +0300
2023-05-24,FR,61.91,2023-09-02 18:16:14.863 +0300
2023-05-24,AT,19.05,2023-06-04 18:11:33.713 +0300
2023-05-24,CZ,-11.3466666,2023-05-25 20:18:52.000 +0300
2023-05-23,FR,60.69,2023-09-01 18:16:12.509 +0300
2023-05-23,AT,13.77,2023-06-03 18:11:32.025 +0300
2023-05-23,CZ,-11.1604762,2023-05-24 20:18:28.000 +0300
2023-05-22,FR,59.37,2023-08-31 18:16:01.895 +0300
2023-05-22,AT,13.70,2023-06-02 18:11:29.483 +0300
2023-05-22,CZ,-9.0671429,2023-05-23 20:18:59.000 +0300
2023-05-21,FR,49.74,2023-08-30 18:16:07.208 +0300
2023-05-21,AT,13.55,2023-06-01 18:11:32.397 +0300
2023-05-21,CZ,-13.7123810,2023-05-22 20:18:40.000 +0300
2023-05-20,FR,49.19,2023-08-29 18:16:54.762 +0300
2023-05-20,AT,14.36,2023-05-31 18:11:24.407 +0300
2023-05-20,CZ,-13.0361905,2023-05-21 20:18:54.000 +0300
2023-05-19,CZ,-5.4695238,2023-09-12 02:58:16.000 +0300
2023-05-19,FR,59.07,2023-08-28 18:16:34.590 +0300
2023-05-19,AT,16.01,2023-05-30 18:12:05.025 +0300
2023-05-18,CZ,-4.0590477,2023-10-20 03:00:59.000 +0300
2023-05-18,FR,60.58,2023-08-27 18:16:06.587 +0300
2023-05-18,AT,15.79,2023-05-29 18:11:45.215 +0300
2023-05-17,CZ,-3.7747619,2023-10-20 03:00:59.000 +0300
2023-05-17,FR,70.77,2023-08-26 18:17:15.577 +0300
2023-05-17,AT,17.27,2023-05-28 18:11:49.161 +0300
2023-05-16,CZ,-8.4285715,2023-10-20 03:00:59.000 +0300
2023-05-16,FR,74.17,2023-08-25 18:17:47.239 +0300
2023-05-16,AT,15.86,2023-05-27 18:11:40.229 +0300
2023-05-15,FR,71.12,2023-08-24 18:16:59.667 +0300
2023-05-15,CZ,-3.9638095,2023-05-15 22:19:04.000 +0300
2023-05-14,FR,57.32,2023-08-23 18:16:00.589 +0300
2023-05-14,AT,11.59,2023-05-25 18:11:38.386 +0300
2023-05-14,CZ,-3.6138095,2023-05-14 22:19:37.000 +0300
2023-05-13,CZ,-8.1338095,2023-10-20 03:00:59.000 +0300
2023-05-13,FR,58.15,2023-08-22 18:15:27.057 +0300
2023-05-13,AT,10.66,2023-05-24 18:11:28.300 +0300
2023-05-12,CZ,-9.1742857,2023-10-20 03:00:59.000 +0300
2023-05-12,FR,76.14,2023-08-21 18:17:04.341 +0300
2023-05-12,AT,16.16,2023-05-23 18:11:19.118 +0300
2023-05-11,FR,79.48,2023-08-20 18:16:03.516 +0300
2023-05-11,AT,14.38,2023-05-22 18:11:49.293 +0300
2023-05-11,CZ,-1.5657142,2023-05-11 22:21:20.000 +0300
2023-05-10,CZ,-2.1866666,2023-10-20 03:00:59.000 +0300
2023-05-10,FR,77.99,2023-08-19 18:16:57.761 +0300
2023-05-10,AT,13.43,2023-05-21 18:11:34.738 +0300
2023-05-09,FR,72.43,2023-08-18 18:16:50.150 +0300
2023-05-09,AT,8.94,2023-05-20 18:11:40.914 +0300
2023-05-09,CZ,-2.1438095,2023-05-09 22:22:14.000 +0300
2023-05-08,CZ,-8.5066667,2023-10-20 03:00:59.000 +0300
2023-05-08,FR,58.88,2023-08-17 18:28:25.128 +0300
2023-05-08,AT,14.97,2023-05-19 18:11:47.354 +0300
2023-05-07,CZ,-9.6223809,2023-10-20 03:00:59.000 +0300
2023-05-07,FR,51.43,2023-08-16 18:16:53.189 +0300
2023-05-07,AT,7.53,2023-05-18 18:11:30.328 +0300
2023-05-06,CZ,-9.7747619,2023-10-20 03:00:59.000 +0300
2023-05-06,FR,55.03,2023-08-15 18:16:13.873 +0300
2023-05-06,AT,9.51,2023-05-17 18:11:47.161 +0300
2023-05-05,CZ,-10.0033334,2023-10-20 03:00:59.000 +0300
2023-05-05,FR,67.99,2023-08-14 18:15:08.519 +0300
2023-05-05,AT,8.45,2023-05-16 18:11:31.244 +0300
2023-05-04,FR,65.70,2023-08-13 18:20:47.411 +0300
2023-05-04,AT,8.84,2023-05-15 18:11:40.906 +0300
2023-05-04,CZ,4.5909524,2023-05-04 22:19:15.000 +0300
2023-05-03,FR,71.12,2023-08-12 18:21:46.853 +0300
2023-05-03,AT,9.52,2023-05-14 18:11:50.180 +0300
2023-05-03,CZ,-0.3942857,2023-05-04 20:18:53.000 +0300
2023-05-02,FR,79.25,2023-08-11 18:17:26.840 +0300
2023-05-02,AT,7.79,2023-05-13 18:11:28.312 +0300
2023-05-02,CZ,-0.4600000,2023-05-03 20:18:56.000 +0300
2023-05-01,CZ,-2.7809524,2023-09-12 02:58:16.000 +0300
2023-05-01,FR,66.06,2023-08-10 18:17:01.954 +0300
2023-05-01,AT,15.96,2023-05-12 18:10:09.246 +0300
2023-04-30,CZ,15.1619048,2023-10-20 03:00:59.000 +0300
2023-04-30,FR,61.77,2023-08-09 18:15:49.472 +0300
2023-04-30,AT,15.42,2023-05-11 18:10:08.568 +0300
2023-04-29,CZ,18.2547619,2023-10-20 03:00:59.000 +0300
2023-04-29,FR,67.65,2023-08-08 18:20:52.329 +0300
2023-04-29,AT,15.32,2023-05-10 18:10:08.229 +0300
2023-04-28,FR,77.21,2023-08-07 18:16:54.708 +0300
2023-04-28,AT,16.96,2023-05-09 18:10:07.408 +0300
2023-04-28,CZ,23.8014286,2023-04-28 22:23:00.000 +0300
2023-04-27,FR,89.66,2023-08-06 18:45:04.702 +0300
2023-04-27,AT,19.02,2023-05-08 18:10:12.259 +0300
2023-04-27,CZ,21.6490476,2023-04-27 22:22:15.000 +0300
2023-04-26,FR,106.30,2023-08-03 18:16:07.456 +0300
2023-04-26,AT,17.75,2023-05-07 18:11:45.082 +0300
2023-04-26,CZ,19.1323809,2023-04-26 22:21:31.000 +0300
2023-04-25,FR,111.89,2023-08-03 18:16:07.456 +0300
2023-04-25,AT,19.96,2023-05-06 18:11:30.423 +0300
2023-04-25,CZ,18.8500000,2023-04-25 22:21:57.000 +0300
2023-04-24,CZ,15.6566667,2023-10-20 03:00:59.000 +0300
2023-04-24,FR,103.47,2023-08-03 18:16:07.456 +0300
2023-04-24,AT,15.64,2023-05-05 18:11:36.479 +0300
2023-04-23,FR,83.51,2023-08-02 18:14:50.734 +0300
2023-04-23,AT,12.44,2023-05-04 18:11:48.734 +0300
2023-04-23,CZ,15.2404762,2023-04-24 20:22:00.000 +0300
2023-04-22,FR,86.44,2023-08-01 18:15:23.226 +0300
2023-04-22,AT,10.76,2023-05-03 18:11:42.316 +0300
2023-04-22,CZ,16.0247619,2023-04-23 20:21:56.000 +0300
2023-04-21,FR,103.38,2023-07-31 18:21:08.965 +0300
2023-04-21,AT,13.21,2023-05-02 18:10:09.980 +0300
2023-04-21,CZ,14.3061905,2023-04-22 20:21:42.000 +0300
2023-04-20,FR,111.04,2023-07-30 18:16:31.556 +0300
2023-04-20,AT,24.22,2023-05-01 18:10:10.549 +0300
2023-04-20,CZ,19.4871429,2023-04-21 20:21:06.000 +0300
2023-04-19,CZ,22.4347619,2023-09-12 02:58:16.000 +0300
2023-04-19,FR,97.31,2023-07-29 18:15:55.580 +0300
2023-04-19,AT,22.10,2023-04-30 18:10:09.799 +0300
2023-04-18,FR,106.27,2023-07-28 18:16:37.252 +0300
2023-04-18,AT,19.71,2023-04-29 18:10:07.781 +0300
2023-04-18,CZ,21.5285714,2023-04-18 22:20:59.000 +0300
2023-04-17,FR,113.17,2023-07-27 18:16:50.622 +0300
2023-04-17,AT,16.47,2023-04-28 18:10:09.201 +0300
2023-04-17,CZ,19.3566667,2023-04-18 20:21:23.000 +0300
2023-04-16,FR,102.80,2023-07-26 18:15:46.164 +0300
2023-04-16,AT,21.20,2023-04-27 18:10:09.676 +0300
2023-04-16,CZ,25.7252381,2023-04-16 22:21:26.000 +0300
2023-04-15,FR,103.59,2023-07-25 18:14:40.555 +0300
2023-04-15,AT,22.62,2023-04-26 18:10:06.976 +0300
2023-04-15,CZ,19.1380953,2023-04-16 20:21:10.000 +0300
2023-04-14,FR,120.10,2023-07-24 18:18:46.502 +0300
2023-04-14,AT,26.87,2023-04-25 18:10:08.584 +0300
2023-04-14,CZ,28.1971428,2023-04-14 22:21:31.000 +0300
2023-04-13,CZ,23.3166666,2023-10-20 03:00:59.000 +0300
2023-04-13,FR,118.51,2023-07-23 18:16:51.016 +0300
2023-04-13,AT,26.32,2023-04-24 18:10:07.696 +0300
2023-04-12,FR,109.68,2023-07-22 18:21:34.134 +0300
2023-04-12,AT,16.62,2023-04-23 18:10:08.388 +0300
2023-04-12,CZ,22.6495238,2023-04-13 20:21:13.000 +0300
2023-04-11,FR,102.80,2023-07-21 18:16:22.917 +0300
2023-04-11,AT,21.96,2023-04-22 18:10:08.301 +0300
2023-04-11,CZ,23.4695239,2023-04-11 22:20:58.000 +0300
2023-04-10,FR,79.49,2023-07-20 18:16:16.227 +0300
2023-04-10,AT,17.00,2023-04-21 18:10:08.306 +0300
2023-04-10,CZ,20.4585715,2023-04-11 20:21:04.000 +0300
2023-04-09,FR,80.54,2023-07-19 18:15:57.551 +0300
2023-04-09,AT,21.90,2023-04-20 18:10:06.596 +0300
2023-04-09,CZ,21.3619048,2023-04-10 20:20:45.000 +0300
2023-04-08,CZ,20.8800000,2023-10-20 03:00:59.000 +0300
2023-04-08,FR,98.49,2023-07-18 18:21:41.074 +0300
2023-04-08,AT,25.49,2023-04-19 18:10:06.987 +0300
2023-04-07,CZ,21.9971429,2023-10-20 03:00:59.000 +0300
2023-04-07,FR,111.62,2023-07-17 18:16:16.985 +0300
2023-04-07,AT,23.79,2023-04-18 18:10:06.260 +0300
2023-04-06,CZ,23.2838096,2023-10-20 03:00:59.000 +0300
2023-04-06,FR,116.23,2023-07-16 18:17:26.800 +0300
2023-04-06,AT,25.43,2023-04-16 18:10:19.891 +0300
2023-04-05,CZ,31.9990476,2023-10-20 03:00:59.000 +0300
2023-04-05,FR,128.69,2023-07-15 18:18:04.756 +0300
2023-04-05,AT,30.49,2023-04-16 18:10:09.930 +0300
2023-04-04,CZ,33.1438095,2023-09-12 02:58:16.000 +0300
2023-04-04,FR,138.44,2023-07-14 18:18:19.219 +0300
2023-04-04,AT,33.13,2023-04-15 18:10:07.753 +0300
2023-04-03,CZ,28.2747619,2023-10-20 03:00:59.000 +0300
